#  Energy (eV) |  DOS (states/eV)
  -25.84219916    0.0000000000
  -25.81964553    0.0000000000
  -25.79709190    0.0000000000
  -25.77453827    0.0000000000
  -25.75198464    0.0000000000
  -25.72943101    0.0000000000
  -25.70687738    0.0000000000
  -25.68432376    0.0000000000
  -25.66177013    0.0000000000
  -25.63921650    0.0000000000
  -25.61666287    0.0000000000
  -25.59410924    0.0000000000
  -25.57155561    0.0000000000
  -25.54900198    0.0000000000
  -25.52644836    0.0000000000
  -25.50389473    0.0000000000
  -25.48134110    0.0000000000
  -25.45878747    0.0000000000
  -25.43623384    0.0000000000
  -25.41368021    0.0000000000
  -25.39112659    0.0000000000
  -25.36857296    0.0000000000
  -25.34601933    0.0000000000
  -25.32346570    0.0000000000
  -25.30091207    0.0000000000
  -25.27835844    0.0000000000
  -25.25580481    0.0000000000
  -25.23325119    0.0000000000
  -25.21069756    0.0000000000
  -25.18814393    0.0000000000
  -25.16559030    0.0000000000
  -25.14303667    0.0000000000
  -25.12048304    0.0000000000
  -25.09792942    0.0000000000
  -25.07537579    0.0000000000
  -25.05282216    0.0000000000
  -25.03026853    0.0000000000
  -25.00771490    0.0000000000
  -24.98516127    0.0000000000
  -24.96260764    0.0000000000
  -24.94005402    0.0000000000
  -24.91750039    0.0000000000
  -24.89494676    0.0000000000
  -24.87239313    0.0000000000
  -24.84983950    0.0000000000
  -24.82728587    0.0000000000
  -24.80473224    0.0000000000
  -24.78217862    0.0000000000
  -24.75962499    0.0000000000
  -24.73707136    0.0000000000
  -24.71451773    0.0000000000
  -24.69196410    0.0000000000
  -24.66941047    0.0000000000
  -24.64685685    0.0000000000
  -24.62430322    0.0000000000
  -24.60174959    0.0000000000
  -24.57919596    0.0000000000
  -24.55664233    0.0000000000
  -24.53408870    0.0000000000
  -24.51153507    0.0000000000
  -24.48898145    0.0000000000
  -24.46642782    0.0000000000
  -24.44387419    0.0000000000
  -24.42132056    0.0000000000
  -24.39876693    0.0000000000
  -24.37621330    0.0000000000
  -24.35365967    0.0000000000
  -24.33110605    0.0000000000
  -24.30855242    0.0000000000
  -24.28599879    0.0000000000
  -24.26344516    0.0000000000
