#  Energy (eV) |  DOS (states/eV)
  -26.56078893    0.0000000000
  -26.54266224    0.0000000000
  -26.52453556    0.0000000000
  -26.50640888    0.0000000000
  -26.48828220    0.0000000000
  -26.47015551    0.0000000000
  -26.45202883    0.0000000000
  -26.43390215    0.0000000000
  -26.41577547    0.0000000000
  -26.39764878    0.0000000000
  -26.37952210    0.0000000000
  -26.36139542    0.0000000000
  -26.34326874    0.0000000000
  -26.32514206    0.0000000000
  -26.30701537    0.0000000000
  -26.28888869    0.0000000000
  -26.27076201    0.0000000000
  -26.25263533    0.0000000000
  -26.23450864    0.0000000000
  -26.21638196    0.0000000000
  -26.19825528    0.0000000000
  -26.18012860    0.0000000000
  -26.16200191    0.0000000000
  -26.14387523    0.0000000000
  -26.12574855    0.0000000000
  -26.10762187    0.0000000000
  -26.08949519    0.0000000000
  -26.07136850    0.0000000000
  -26.05324182    0.0000000000
  -26.03511514    0.0000000000
  -26.01698846    0.0000000000
  -25.99886177    0.0000000000
  -25.98073509    0.0000000000
  -25.96260841    0.0000000000
  -25.94448173    0.0000000000
  -25.92635504    0.0000000000
  -25.90822836    0.0000000000
  -25.89010168    0.0000000000
  -25.87197500    0.0000000000
  -25.85384832    0.0000000000
  -25.83572163    0.0000000000
  -25.81759495    0.0000000000
  -25.79946827    0.0000000000
  -25.78134159    0.0000000000
  -25.76321490    0.0000000000
  -25.74508822    0.0000000000
  -25.72696154    0.0000000000
  -25.70883486    0.0000000000
  -25.69070817    0.0000000000
  -25.67258149    0.0000000000
  -25.65445481    0.0000000000
  -25.63632813    0.0000000000
  -25.61820145    0.0000000000
  -25.60007476    0.0000000000
  -25.58194808    0.0000000000
  -25.56382140    0.0000000000
  -25.54569472    0.0000000000
  -25.52756803    0.0000000000
  -25.50944135    0.0000000000
  -25.49131467    0.0000000000
  -25.47318799    0.0000000000
  -25.45506130    0.0000000000
  -25.43693462    0.0000000000
  -25.41880794    0.0000000000
  -25.40068126    0.0000000000
  -25.38255458    0.0000000000
  -25.36442789    0.0000000000
  -25.34630121    0.0000000000
  -25.32817453    0.0000000000
  -25.31004785    0.0000000000
  -25.29192116    0.0000000000
  -25.27379448    0.0000000000
  -25.25566780    0.0000000000
  -25.23754112    0.0000000000
  -25.21941443    0.0000000000
  -25.20128775    0.0000000000
  -25.18316107    0.0000000000
  -25.16503439    0.0000000000
  -25.14690771    0.0000000000
  -25.12878102    0.0000000000
  -25.11065434    0.0000000000
  -25.09252766    0.0000000000
  -25.07440098    0.0000000000
  -25.05627429    0.0000000000
  -25.03814761    0.0000000000
  -25.02002093    0.0000000000
  -25.00189425    0.0000000000
  -24.98376756    0.0000000000
  -24.96564088    0.0000000000
  -24.94751420    0.0000000000
  -24.92938752    0.0000000000
  -24.91126084    0.0000000000
  -24.89313415    0.0000000000
  -24.87500747    0.0000000000
  -24.85688079    0.0000000000
  -24.83875411    0.0000000000
  -24.82062742    0.0000000000
  -24.80250074    0.0000000000
  -24.78437406    0.0000000000
  -24.76624738    0.0000000000
  -24.74812069    0.0000000000
  -24.72999401    0.0000000000
  -24.71186733    0.0000000000
  -24.69374065    0.0000000000
  -24.67561397    0.0000000000
  -24.65748728    0.0000000000
  -24.63936060    0.0000000000
  -24.62123392    0.0000000000
  -24.60310724    0.0000000000
  -24.58498055    0.0000000000
  -24.56685387    0.0000000000
  -24.54872719    0.0000000000
  -24.53060051    0.0000000000
  -24.51247382    0.0000000000
  -24.49434714    0.0000000000
  -24.47622046    0.0000000000
  -24.45809378    0.0000000000
  -24.43996710    0.0000000000
  -24.42184041    0.0000000000
  -24.40371373    0.0000000000
  -24.38558705    0.0000000000
  -24.36746037    0.0000000000
  -24.34933368    0.0000000000
  -24.33120700    0.0000000000
  -24.31308032    0.0000000000
  -24.29495364    0.0000000000
  -24.27682695    0.0000000000
  -24.25870027    0.0000000000
  -24.24057359    0.0000000000
  -24.22244691    0.0000000000
  -24.20432023    0.0000000000
  -24.18619354    0.0000000000
  -24.16806686    0.0000000000
  -24.14994018    0.0000000002
  -24.13181350    0.0000000007
  -24.11368681    0.0000000029
  -24.09556013    0.0000000116
  -24.07743345    0.0000000433
  -24.05930677    0.0000001551
  -24.04118008    0.0000005305
  -24.02305340    0.0000017341
  -24.00492672    0.0000054158
  -23.98680004    0.0000161617
  -23.96867336    0.0000460813
  -23.95054667    0.0001255393
  -23.93241999    0.0003267776
  -23.91429331    0.0008127225
  -23.89616663    0.0019312993
  -23.87803994    0.0043850473
  -23.85991326    0.0095129744
  -23.84178658    0.0197185845
  -23.82365990    0.0390528296
  -23.80553321    0.0739003744
  -23.78740653    0.1336158971
  -23.76927985    0.2308272016
  -23.75115317    0.3810072172
  -23.73302649    0.6008924947
  -23.71489980    0.9054776150
  -23.69677312    1.3036950551
  -23.67864644    1.7934599365
  -23.66051976    2.3573534438
  -23.64239307    2.9605683109
  -23.62426639    3.5525715344
  -23.60613971    4.0731268757
  -23.58801303    4.4620086349
  -23.56988634    4.6703586851
  -23.55175966    4.6707586479
  -23.53363298    4.4631550929
  -23.51550630    4.0748712578
  -23.49737962    3.5547017411
  -23.47925293    2.9628509416
  -23.46112625    2.3595750785
  -23.44299957    1.7954576237
  -23.42487289    1.3053707576
  -23.40674620    0.9067967629
  -23.38861952    0.6018709803
  -23.37049284    0.3816930113
  -23.35236616    0.2312822874
  -23.33423947    0.1339022580
  -23.31611279    0.0740714402
  -23.29798611    0.0391499344
  -23.27985943    0.0197710006
  -23.26173275    0.0095398956
  -23.24360606    0.0043982099
  -23.22547938    0.0019374284
  -23.20735270    0.0008154413
  -23.18922602    0.0003279270
  -23.17109933    0.0001260024
  -23.15297265    0.0000462592
  -23.13484597    0.0000162269
  -23.11671929    0.0000054386
  -23.09859260    0.0000017416
  -23.08046592    0.0000005329
  -23.06233924    0.0000001558
  -23.04421256    0.0000000435
  -23.02608588    0.0000000116
  -23.00795919    0.0000000030
  -22.98983251    0.0000000007
  -22.97170583    0.0000000002
  -22.95357915    0.0000000000
  -22.93545246    0.0000000000
  -22.91732578    0.0000000000
  -22.89919910    0.0000000000
  -22.88107242    0.0000000000
  -22.86294573    0.0000000000
  -22.84481905    0.0000000000
  -22.82669237    0.0000000000
  -22.80856569    0.0000000000
  -22.79043901    0.0000000000
  -22.77231232    0.0000000000
  -22.75418564    0.0000000000
  -22.73605896    0.0000000000
  -22.71793228    0.0000000000
  -22.69980559    0.0000000000
  -22.68167891    0.0000000000
  -22.66355223    0.0000000000
  -22.64542555    0.0000000000
  -22.62729886    0.0000000000
  -22.60917218    0.0000000000
  -22.59104550    0.0000000000
  -22.57291882    0.0000000000
  -22.55479214    0.0000000000
  -22.53666545    0.0000000000
  -22.51853877    0.0000000000
  -22.50041209    0.0000000000
  -22.48228541    0.0000000000
  -22.46415872    0.0000000000
  -22.44603204    0.0000000000
  -22.42790536    0.0000000000
  -22.40977868    0.0000000000
  -22.39165199    0.0000000000
  -22.37352531    0.0000000000
  -22.35539863    0.0000000000
  -22.33727195    0.0000000000
  -22.31914527    0.0000000000
  -22.30101858    0.0000000000
  -22.28289190    0.0000000000
  -22.26476522    0.0000000000
  -22.24663854    0.0000000000
  -22.22851185    0.0000000000
  -22.21038517    0.0000000000
  -22.19225849    0.0000000000
  -22.17413181    0.0000000000
  -22.15600512    0.0000000000
  -22.13787844    0.0000000000
  -22.11975176    0.0000000000
  -22.10162508    0.0000000000
  -22.08349840    0.0000000000
  -22.06537171    0.0000000000
  -22.04724503    0.0000000000
  -22.02911835    0.0000000000
  -22.01099167    0.0000000000
  -21.99286498    0.0000000000
  -21.97473830    0.0000000000
  -21.95661162    0.0000000000
  -21.93848494    0.0000000000
  -21.92035825    0.0000000000
  -21.90223157    0.0000000000
  -21.88410489    0.0000000000
  -21.86597821    0.0000000000
  -21.84785153    0.0000000000
  -21.82972484    0.0000000000
  -21.81159816    0.0000000000
  -21.79347148    0.0000000000
  -21.77534480    0.0000000000
  -21.75721811    0.0000000000
  -21.73909143    0.0000000000
  -21.72096475    0.0000000000
  -21.70283807    0.0000000000
  -21.68471138    0.0000000000
  -21.66658470    0.0000000000
  -21.64845802    0.0000000000
  -21.63033134    0.0000000000
  -21.61220465    0.0000000000
  -21.59407797    0.0000000000
  -21.57595129    0.0000000000
  -21.55782461    0.0000000000
  -21.53969793    0.0000000000
  -21.52157124    0.0000000000
  -21.50344456    0.0000000000
  -21.48531788    0.0000000000
  -21.46719120    0.0000000000
  -21.44906451    0.0000000000
  -21.43093783    0.0000000000
  -21.41281115    0.0000000000
  -21.39468447    0.0000000000
  -21.37655778    0.0000000000
  -21.35843110    0.0000000000
  -21.34030442    0.0000000000
  -21.32217774    0.0000000000
  -21.30405106    0.0000000000
  -21.28592437    0.0000000000
  -21.26779769    0.0000000000
  -21.24967101    0.0000000000
  -21.23154433    0.0000000000
  -21.21341764    0.0000000000
  -21.19529096    0.0000000000
  -21.17716428    0.0000000000
  -21.15903760    0.0000000000
  -21.14091091    0.0000000000
  -21.12278423    0.0000000000
  -21.10465755    0.0000000000
  -21.08653087    0.0000000000
  -21.06840419    0.0000000000
  -21.05027750    0.0000000000
  -21.03215082    0.0000000000
  -21.01402414    0.0000000000
  -20.99589746    0.0000000000
  -20.97777077    0.0000000000
  -20.95964409    0.0000000000
  -20.94151741    0.0000000000
  -20.92339073    0.0000000000
  -20.90526404    0.0000000000
  -20.88713736    0.0000000000
  -20.86901068    0.0000000000
  -20.85088400    0.0000000000
  -20.83275732    0.0000000000
  -20.81463063    0.0000000000
  -20.79650395    0.0000000000
  -20.77837727    0.0000000000
  -20.76025059    0.0000000000
  -20.74212390    0.0000000000
  -20.72399722    0.0000000000
  -20.70587054    0.0000000000
  -20.68774386    0.0000000000
  -20.66961717    0.0000000000
  -20.65149049    0.0000000000
  -20.63336381    0.0000000000
  -20.61523713    0.0000000000
  -20.59711045    0.0000000000
  -20.57898376    0.0000000000
  -20.56085708    0.0000000000
  -20.54273040    0.0000000000
  -20.52460372    0.0000000000
  -20.50647703    0.0000000000
  -20.48835035    0.0000000000
  -20.47022367    0.0000000000
  -20.45209699    0.0000000000
  -20.43397030    0.0000000000
  -20.41584362    0.0000000000
  -20.39771694    0.0000000000
  -20.37959026    0.0000000000
  -20.36146358    0.0000000000
  -20.34333689    0.0000000000
  -20.32521021    0.0000000000
  -20.30708353    0.0000000000
  -20.28895685    0.0000000000
  -20.27083016    0.0000000000
  -20.25270348    0.0000000000
  -20.23457680    0.0000000000
  -20.21645012    0.0000000000
  -20.19832343    0.0000000000
  -20.18019675    0.0000000000
  -20.16207007    0.0000000000
  -20.14394339    0.0000000000
  -20.12581671    0.0000000000
  -20.10769002    0.0000000000
  -20.08956334    0.0000000000
  -20.07143666    0.0000000000
  -20.05330998    0.0000000000
  -20.03518329    0.0000000000
  -20.01705661    0.0000000000
  -19.99892993    0.0000000000
  -19.98080325    0.0000000000
  -19.96267656    0.0000000000
  -19.94454988    0.0000000000
  -19.92642320    0.0000000000
  -19.90829652    0.0000000000
  -19.89016984    0.0000000000
  -19.87204315    0.0000000000
  -19.85391647    0.0000000000
  -19.83578979    0.0000000000
  -19.81766311    0.0000000000
  -19.79953642    0.0000000000
  -19.78140974    0.0000000000
  -19.76328306    0.0000000000
  -19.74515638    0.0000000000
  -19.72702969    0.0000000000
  -19.70890301    0.0000000000
  -19.69077633    0.0000000000
  -19.67264965    0.0000000000
  -19.65452297    0.0000000000
  -19.63639628    0.0000000000
  -19.61826960    0.0000000000
  -19.60014292    0.0000000000
  -19.58201624    0.0000000000
  -19.56388955    0.0000000000
  -19.54576287    0.0000000000
  -19.52763619    0.0000000000
  -19.50950951    0.0000000000
  -19.49138282    0.0000000000
  -19.47325614    0.0000000000
  -19.45512946    0.0000000000
  -19.43700278    0.0000000000
  -19.41887610    0.0000000000
  -19.40074941    0.0000000000
  -19.38262273    0.0000000000
  -19.36449605    0.0000000000
  -19.34636937    0.0000000000
  -19.32824268    0.0000000000
  -19.31011600    0.0000000000
  -19.29198932    0.0000000000
  -19.27386264    0.0000000000
  -19.25573595    0.0000000000
  -19.23760927    0.0000000000
  -19.21948259    0.0000000000
  -19.20135591    0.0000000000
  -19.18322923    0.0000000000
  -19.16510254    0.0000000000
  -19.14697586    0.0000000000
  -19.12884918    0.0000000000
  -19.11072250    0.0000000000
  -19.09259581    0.0000000000
  -19.07446913    0.0000000000
  -19.05634245    0.0000000000
  -19.03821577    0.0000000000
  -19.02008908    0.0000000000
  -19.00196240    0.0000000000
  -18.98383572    0.0000000000
  -18.96570904    0.0000000000
  -18.94758236    0.0000000000
  -18.92945567    0.0000000000
  -18.91132899    0.0000000000
  -18.89320231    0.0000000000
  -18.87507563    0.0000000000
  -18.85694894    0.0000000000
  -18.83882226    0.0000000000
  -18.82069558    0.0000000000
  -18.80256890    0.0000000000
  -18.78444221    0.0000000000
  -18.76631553    0.0000000000
  -18.74818885    0.0000000000
  -18.73006217    0.0000000000
  -18.71193549    0.0000000000
  -18.69380880    0.0000000000
  -18.67568212    0.0000000000
  -18.65755544    0.0000000000
  -18.63942876    0.0000000000
  -18.62130207    0.0000000000
  -18.60317539    0.0000000000
  -18.58504871    0.0000000000
  -18.56692203    0.0000000000
  -18.54879534    0.0000000000
  -18.53066866    0.0000000000
  -18.51254198    0.0000000000
  -18.49441530    0.0000000000
  -18.47628862    0.0000000000
  -18.45816193    0.0000000000
  -18.44003525    0.0000000000
  -18.42190857    0.0000000000
  -18.40378189    0.0000000000
  -18.38565520    0.0000000000
  -18.36752852    0.0000000000
  -18.34940184    0.0000000000
  -18.33127516    0.0000000000
  -18.31314847    0.0000000000
  -18.29502179    0.0000000000
  -18.27689511    0.0000000000
  -18.25876843    0.0000000000
  -18.24064175    0.0000000000
  -18.22251506    0.0000000000
  -18.20438838    0.0000000000
  -18.18626170    0.0000000000
  -18.16813502    0.0000000000
  -18.15000833    0.0000000000
  -18.13188165    0.0000000000
  -18.11375497    0.0000000000
  -18.09562829    0.0000000000
  -18.07750160    0.0000000000
  -18.05937492    0.0000000000
  -18.04124824    0.0000000000
  -18.02312156    0.0000000000
  -18.00499488    0.0000000000
  -17.98686819    0.0000000000
  -17.96874151    0.0000000000
  -17.95061483    0.0000000000
  -17.93248815    0.0000000000
  -17.91436146    0.0000000000
  -17.89623478    0.0000000000
  -17.87810810    0.0000000000
  -17.85998142    0.0000000000
  -17.84185473    0.0000000000
  -17.82372805    0.0000000000
  -17.80560137    0.0000000000
  -17.78747469    0.0000000000
  -17.76934801    0.0000000000
  -17.75122132    0.0000000000
  -17.73309464    0.0000000000
  -17.71496796    0.0000000000
  -17.69684128    0.0000000000
  -17.67871459    0.0000000000
  -17.66058791    0.0000000000
  -17.64246123    0.0000000000
  -17.62433455    0.0000000000
  -17.60620786    0.0000000000
  -17.58808118    0.0000000000
  -17.56995450    0.0000000000
  -17.55182782    0.0000000000
  -17.53370114    0.0000000000
  -17.51557445    0.0000000000
  -17.49744777    0.0000000000
  -17.47932109    0.0000000000
  -17.46119441    0.0000000000
  -17.44306772    0.0000000000
  -17.42494104    0.0000000000
  -17.40681436    0.0000000000
  -17.38868768    0.0000000000
  -17.37056099    0.0000000000
  -17.35243431    0.0000000000
  -17.33430763    0.0000000000
  -17.31618095    0.0000000000
  -17.29805427    0.0000000000
  -17.27992758    0.0000000000
  -17.26180090    0.0000000000
  -17.24367422    0.0000000000
  -17.22554754    0.0000000000
  -17.20742085    0.0000000000
  -17.18929417    0.0000000000
  -17.17116749    0.0000000000
  -17.15304081    0.0000000000
  -17.13491412    0.0000000000
  -17.11678744    0.0000000000
