#  Energy (eV) |  DOS (states/eV)
  -28.00332865    0.0000000000
  -27.98432378    0.0000000000
  -27.96531891    0.0000000000
  -27.94631404    0.0000000000
  -27.92730918    0.0000000000
  -27.90830431    0.0000000000
  -27.88929944    0.0000000000
  -27.87029458    0.0000000000
  -27.85128971    0.0000000000
  -27.83228484    0.0000000000
  -27.81327998    0.0000000000
  -27.79427511    0.0000000000
  -27.77527024    0.0000000000
  -27.75626537    0.0000000000
  -27.73726051    0.0000000000
  -27.71825564    0.0000000000
  -27.69925077    0.0000000000
  -27.68024591    0.0000000000
  -27.66124104    0.0000000000
  -27.64223617    0.0000000000
  -27.62323131    0.0000000000
  -27.60422644    0.0000000000
  -27.58522157    0.0000000000
  -27.56621670    0.0000000000
  -27.54721184    0.0000000000
  -27.52820697    0.0000000000
  -27.50920210    0.0000000000
  -27.49019724    0.0000000000
  -27.47119237    0.0000000000
  -27.45218750    0.0000000000
  -27.43318264    0.0000000000
  -27.41417777    0.0000000000
  -27.39517290    0.0000000000
  -27.37616804    0.0000000000
  -27.35716317    0.0000000000
  -27.33815830    0.0000000000
  -27.31915343    0.0000000000
  -27.30014857    0.0000000000
  -27.28114370    0.0000000000
  -27.26213883    0.0000000000
  -27.24313397    0.0000000000
  -27.22412910    0.0000000000
  -27.20512423    0.0000000000
  -27.18611937    0.0000000000
  -27.16711450    0.0000000000
  -27.14810963    0.0000000000
  -27.12910476    0.0000000000
  -27.11009990    0.0000000000
  -27.09109503    0.0000000000
  -27.07209016    0.0000000000
  -27.05308530    0.0000000000
  -27.03408043    0.0000000000
  -27.01507556    0.0000000000
  -26.99607070    0.0000000000
  -26.97706583    0.0000000000
  -26.95806096    0.0000000000
  -26.93905609    0.0000000000
  -26.92005123    0.0000000000
  -26.90104636    0.0000000000
  -26.88204149    0.0000000000
  -26.86303663    0.0000000000
  -26.84403176    0.0000000000
  -26.82502689    0.0000000000
  -26.80602203    0.0000000000
  -26.78701716    0.0000000000
  -26.76801229    0.0000000000
  -26.74900742    0.0000000000
  -26.73000256    0.0000000000
  -26.71099769    0.0000000000
  -26.69199282    0.0000000000
  -26.67298796    0.0000000000
  -26.65398309    0.0000000000
  -26.63497822    0.0000000000
  -26.61597336    0.0000000000
  -26.59696849    0.0000000000
  -26.57796362    0.0000000000
  -26.55895875    0.0000000000
  -26.53995389    0.0000000000
  -26.52094902    0.0000000000
  -26.50194415    0.0000000000
  -26.48293929    0.0000000000
  -26.46393442    0.0000000000
  -26.44492955    0.0000000000
  -26.42592469    0.0000000000
  -26.40691982    0.0000000000
  -26.38791495    0.0000000000
  -26.36891008    0.0000000000
  -26.34990522    0.0000000000
  -26.33090035    0.0000000000
  -26.31189548    0.0000000000
  -26.29289062    0.0000000000
  -26.27388575    0.0000000000
  -26.25488088    0.0000000000
  -26.23587602    0.0000000000
  -26.21687115    0.0000000000
  -26.19786628    0.0000000000
  -26.17886142    0.0000000000
  -26.15985655    0.0000000000
  -26.14085168    0.0000000000
  -26.12184681    0.0000000000
  -26.10284195    0.0000000000
  -26.08383708    0.0000000000
  -26.06483221    0.0000000000
  -26.04582735    0.0000000000
  -26.02682248    0.0000000000
  -26.00781761    0.0000000000
  -25.98881275    0.0000000000
  -25.96980788    0.0000000000
  -25.95080301    0.0000000000
  -25.93179814    0.0000000000
  -25.91279328    0.0000000000
  -25.89378841    0.0000000000
  -25.87478354    0.0000000000
  -25.85577868    0.0000000000
  -25.83677381    0.0000000000
  -25.81776894    0.0000000000
  -25.79876408    0.0000000000
  -25.77975921    0.0000000000
  -25.76075434    0.0000000000
  -25.74174947    0.0000000000
  -25.72274461    0.0000000000
  -25.70373974    0.0000000000
  -25.68473487    0.0000000000
  -25.66573001    0.0000000000
  -25.64672514    0.0000000000
  -25.62772027    0.0000000000
  -25.60871541    0.0000000000
  -25.58971054    0.0000000002
  -25.57070567    0.0000000010
  -25.55170080    0.0000000042
  -25.53269594    0.0000000172
  -25.51369107    0.0000000677
  -25.49468620    0.0000002534
  -25.47568134    0.0000009020
  -25.45667647    0.0000030538
  -25.43767160    0.0000098332
  -25.41866674    0.0000301168
  -25.39966187    0.0000877358
  -25.38065700    0.0002431080
  -25.36165213    0.0006407312
  -25.34264727    0.0016062255
  -25.32364240    0.0038299341
  -25.30463753    0.0086862071
  -25.28563267    0.0187379971
  -25.26662780    0.0384476911
  -25.24762293    0.0750363099
  -25.22861807    0.1392921941
  -25.20961320    0.2459439806
  -25.19060833    0.4130472391
  -25.17160346    0.6598076654
  -25.15259860    1.0025108857
  -25.13359373    1.4488217091
  -25.11458886    1.9915669010
  -25.09558400    2.6039279439
  -25.07657913    3.2383003884
  -25.05757426    3.8305347714
  -25.03856940    4.3097868660
  -25.01956453    4.6121803907
  -25.00055966    4.6947328487
  -24.98155480    4.5453736538
  -24.96254993    4.1858378815
  -24.94354506    3.6664800392
  -24.92454019    3.0547125790
  -24.90553533    2.4207251870
  -24.88653046    1.8246296672
  -24.86752559    1.3081516164
  -24.84852073    0.8920630272
  -24.82951586    0.5786115582
  -24.81051099    0.3569708695
  -24.79150613    0.2094751725
  -24.77250126    0.1169193638
  -24.75349639    0.0620718140
  -24.73449152    0.0313441531
  -24.71548666    0.0150547223
  -24.69648179    0.0068776974
  -24.67747692    0.0029885979
  -24.65847206    0.0012352248
  -24.63946719    0.0004856000
  -24.62046232    0.0001815789
  -24.60145746    0.0000645812
  -24.58245259    0.0000218475
  -24.56344772    0.0000070299
  -24.54444285    0.0000021516
  -24.52543799    0.0000006263
  -24.50643312    0.0000001734
  -24.48742825    0.0000000457
  -24.46842339    0.0000000114
  -24.44941852    0.0000000027
  -24.43041365    0.0000000006
  -24.41140879    0.0000000001
  -24.39240392    0.0000000000
  -24.37339905    0.0000000000
  -24.35439418    0.0000000000
  -24.33538932    0.0000000000
  -24.31638445    0.0000000000
  -24.29737958    0.0000000000
  -24.27837472    0.0000000000
  -24.25936985    0.0000000000
  -24.24036498    0.0000000000
  -24.22136012    0.0000000000
  -24.20235525    0.0000000000
  -24.18335038    0.0000000000
  -24.16434551    0.0000000000
  -24.14534065    0.0000000000
  -24.12633578    0.0000000000
  -24.10733091    0.0000000000
  -24.08832605    0.0000000000
  -24.06932118    0.0000000000
  -24.05031631    0.0000000000
  -24.03131145    0.0000000000
  -24.01230658    0.0000000000
  -23.99330171    0.0000000000
  -23.97429684    0.0000000000
  -23.95529198    0.0000000000
  -23.93628711    0.0000000000
  -23.91728224    0.0000000000
  -23.89827738    0.0000000000
  -23.87927251    0.0000000000
  -23.86026764    0.0000000000
  -23.84126278    0.0000000000
  -23.82225791    0.0000000000
  -23.80325304    0.0000000000
  -23.78424818    0.0000000000
  -23.76524331    0.0000000000
  -23.74623844    0.0000000000
  -23.72723357    0.0000000000
  -23.70822871    0.0000000000
  -23.68922384    0.0000000000
  -23.67021897    0.0000000000
  -23.65121411    0.0000000000
  -23.63220924    0.0000000000
  -23.61320437    0.0000000000
  -23.59419951    0.0000000000
  -23.57519464    0.0000000000
  -23.55618977    0.0000000000
  -23.53718490    0.0000000000
  -23.51818004    0.0000000000
  -23.49917517    0.0000000000
  -23.48017030    0.0000000000
  -23.46116544    0.0000000000
  -23.44216057    0.0000000000
  -23.42315570    0.0000000000
  -23.40415084    0.0000000000
  -23.38514597    0.0000000000
  -23.36614110    0.0000000000
  -23.34713623    0.0000000000
  -23.32813137    0.0000000000
  -23.30912650    0.0000000000
  -23.29012163    0.0000000000
  -23.27111677    0.0000000000
  -23.25211190    0.0000000000
  -23.23310703    0.0000000000
  -23.21410217    0.0000000000
  -23.19509730    0.0000000000
  -23.17609243    0.0000000000
  -23.15708756    0.0000000000
  -23.13808270    0.0000000000
  -23.11907783    0.0000000000
  -23.10007296    0.0000000000
  -23.08106810    0.0000000000
  -23.06206323    0.0000000000
  -23.04305836    0.0000000000
  -23.02405350    0.0000000000
  -23.00504863    0.0000000000
  -22.98604376    0.0000000000
  -22.96703889    0.0000000000
  -22.94803403    0.0000000000
  -22.92902916    0.0000000000
  -22.91002429    0.0000000000
  -22.89101943    0.0000000000
  -22.87201456    0.0000000000
  -22.85300969    0.0000000000
  -22.83400483    0.0000000000
  -22.81499996    0.0000000000
  -22.79599509    0.0000000000
  -22.77699022    0.0000000000
  -22.75798536    0.0000000000
  -22.73898049    0.0000000000
  -22.71997562    0.0000000000
  -22.70097076    0.0000000000
  -22.68196589    0.0000000000
  -22.66296102    0.0000000000
  -22.64395616    0.0000000000
  -22.62495129    0.0000000000
  -22.60594642    0.0000000000
  -22.58694155    0.0000000000
  -22.56793669    0.0000000000
  -22.54893182    0.0000000000
  -22.52992695    0.0000000000
  -22.51092209    0.0000000000
  -22.49191722    0.0000000000
  -22.47291235    0.0000000000
  -22.45390749    0.0000000000
  -22.43490262    0.0000000000
  -22.41589775    0.0000000000
  -22.39689289    0.0000000000
  -22.37788802    0.0000000000
  -22.35888315    0.0000000000
  -22.33987828    0.0000000000
  -22.32087342    0.0000000000
  -22.30186855    0.0000000000
  -22.28286368    0.0000000000
  -22.26385882    0.0000000000
  -22.24485395    0.0000000000
  -22.22584908    0.0000000000
  -22.20684422    0.0000000000
  -22.18783935    0.0000000000
  -22.16883448    0.0000000000
