#  Energy (eV) |  DOS (states/eV)
  -26.31469004    0.0000000000
  -26.29660983    0.0000000000
  -26.27852962    0.0000000000
  -26.26044941    0.0000000000
  -26.24236920    0.0000000000
  -26.22428899    0.0000000000
  -26.20620878    0.0000000000
  -26.18812856    0.0000000000
  -26.17004835    0.0000000000
  -26.15196814    0.0000000000
  -26.13388793    0.0000000000
  -26.11580772    0.0000000000
  -26.09772751    0.0000000000
  -26.07964730    0.0000000000
  -26.06156709    0.0000000000
  -26.04348688    0.0000000000
  -26.02540667    0.0000000000
  -26.00732646    0.0000000000
  -25.98924625    0.0000000000
  -25.97116603    0.0000000000
  -25.95308582    0.0000000000
  -25.93500561    0.0000000000
  -25.91692540    0.0000000000
  -25.89884519    0.0000000000
  -25.88076498    0.0000000000
  -25.86268477    0.0000000000
  -25.84460456    0.0000000000
  -25.82652435    0.0000000000
  -25.80844414    0.0000000000
  -25.79036393    0.0000000000
  -25.77228371    0.0000000000
  -25.75420350    0.0000000000
  -25.73612329    0.0000000000
  -25.71804308    0.0000000000
  -25.69996287    0.0000000000
  -25.68188266    0.0000000000
  -25.66380245    0.0000000000
  -25.64572224    0.0000000000
  -25.62764203    0.0000000000
  -25.60956182    0.0000000000
  -25.59148161    0.0000000000
  -25.57340140    0.0000000000
  -25.55532118    0.0000000000
  -25.53724097    0.0000000000
  -25.51916076    0.0000000000
  -25.50108055    0.0000000000
  -25.48300034    0.0000000000
  -25.46492013    0.0000000000
  -25.44683992    0.0000000000
  -25.42875971    0.0000000000
  -25.41067950    0.0000000000
  -25.39259929    0.0000000000
  -25.37451908    0.0000000000
  -25.35643887    0.0000000000
  -25.33835865    0.0000000000
  -25.32027844    0.0000000000
  -25.30219823    0.0000000000
  -25.28411802    0.0000000000
  -25.26603781    0.0000000000
  -25.24795760    0.0000000000
  -25.22987739    0.0000000000
  -25.21179718    0.0000000000
  -25.19371697    0.0000000000
  -25.17563676    0.0000000000
  -25.15755655    0.0000000000
  -25.13947633    0.0000000000
  -25.12139612    0.0000000000
  -25.10331591    0.0000000000
  -25.08523570    0.0000000000
  -25.06715549    0.0000000000
  -25.04907528    0.0000000000
  -25.03099507    0.0000000000
  -25.01291486    0.0000000000
  -24.99483465    0.0000000000
  -24.97675444    0.0000000000
  -24.95867423    0.0000000000
  -24.94059402    0.0000000000
  -24.92251380    0.0000000000
  -24.90443359    0.0000000000
  -24.88635338    0.0000000000
  -24.86827317    0.0000000000
  -24.85019296    0.0000000000
  -24.83211275    0.0000000000
  -24.81403254    0.0000000000
  -24.79595233    0.0000000000
  -24.77787212    0.0000000000
  -24.75979191    0.0000000000
  -24.74171170    0.0000000000
  -24.72363149    0.0000000000
  -24.70555127    0.0000000000
  -24.68747106    0.0000000000
  -24.66939085    0.0000000000
  -24.65131064    0.0000000000
  -24.63323043    0.0000000000
  -24.61515022    0.0000000000
  -24.59707001    0.0000000000
  -24.57898980    0.0000000000
  -24.56090959    0.0000000000
  -24.54282938    0.0000000000
  -24.52474917    0.0000000000
  -24.50666895    0.0000000000
  -24.48858874    0.0000000000
  -24.47050853    0.0000000000
  -24.45242832    0.0000000000
  -24.43434811    0.0000000000
  -24.41626790    0.0000000000
  -24.39818769    0.0000000000
  -24.38010748    0.0000000000
  -24.36202727    0.0000000000
  -24.34394706    0.0000000000
  -24.32586685    0.0000000000
  -24.30778664    0.0000000000
  -24.28970642    0.0000000000
  -24.27162621    0.0000000000
  -24.25354600    0.0000000000
  -24.23546579    0.0000000000
  -24.21738558    0.0000000000
  -24.19930537    0.0000000000
  -24.18122516    0.0000000000
  -24.16314495    0.0000000000
  -24.14506474    0.0000000000
  -24.12698453    0.0000000000
  -24.10890432    0.0000000000
  -24.09082411    0.0000000000
  -24.07274389    0.0000000000
  -24.05466368    0.0000000000
  -24.03658347    0.0000000000
  -24.01850326    0.0000000000
  -24.00042305    0.0000000000
  -23.98234284    0.0000000000
  -23.96426263    0.0000000000
  -23.94618242    0.0000000000
  -23.92810221    0.0000000000
  -23.91002200    0.0000000001
  -23.89194179    0.0000000004
  -23.87386158    0.0000000018
  -23.85578136    0.0000000072
  -23.83770115    0.0000000274
  -23.81962094    0.0000000993
  -23.80154073    0.0000003440
  -23.78346052    0.0000011395
  -23.76538031    0.0000036071
  -23.74730010    0.0000109124
  -23.72921989    0.0000315500
  -23.71113968    0.0000871763
  -23.69305947    0.0002302056
  -23.67497926    0.0005809673
  -23.65689904    0.0014012199
  -23.63881883    0.0032298291
  -23.62073862    0.0071149435
  -23.60265841    0.0149789726
  -23.58457820    0.0301377804
  -23.56649799    0.0579507643
  -23.54841778    0.1064941463
  -23.53033757    0.1870298690
  -23.51225736    0.3139170236
  -23.49417715    0.5035440068
  -23.47609694    0.7719313157
  -23.45801673    1.1309373654
  -23.43993651    1.5834965134
  -23.42185630    2.1189189004
  -23.40377609    2.7097562284
  -23.38569588    3.3118051455
  -23.36761567    3.8682808246
  -23.34953546    4.3180719877
  -23.33145525    4.6065991876
  -23.31337504    4.6966656030
  -23.29529483    4.5763319435
  -23.27721462    4.2615153958
  -23.25913441    3.7925321420
  -23.24105420    3.2256195567
  -23.22297398    2.6218973337
  -23.20489377    2.0367460620
  -23.18681356    1.5120869097
  -23.16873335    1.0728408141
  -23.15065314    0.7274656401
  -23.13257293    0.4714203748
  -23.11449272    0.2919596788
  -23.09641251    0.1728049070
  -23.07833230    0.0977480110
  -23.06025209    0.0528419033
  -23.04217188    0.0273003139
  -23.02409166    0.0134795531
  -23.00601145    0.0063606575
  -22.98793124    0.0028684494
  -22.96985103    0.0012362635
  -22.95177082    0.0005092061
  -22.93369061    0.0002004448
  -22.91561040    0.0000754075
  -22.89753019    0.0000271115
  -22.87944998    0.0000093156
  -22.86136977    0.0000030590
  -22.84328956    0.0000009600
  -22.82520935    0.0000002879
  -22.80712913    0.0000000825
  -22.78904892    0.0000000226
  -22.77096871    0.0000000059
  -22.75288850    0.0000000015
  -22.73480829    0.0000000004
  -22.71672808    0.0000000001
  -22.69864787    0.0000000000
  -22.68056766    0.0000000000
  -22.66248745    0.0000000000
  -22.64440724    0.0000000000
  -22.62632703    0.0000000000
  -22.60824682    0.0000000000
  -22.59016660    0.0000000000
  -22.57208639    0.0000000000
  -22.55400618    0.0000000000
  -22.53592597    0.0000000000
  -22.51784576    0.0000000000
  -22.49976555    0.0000000000
  -22.48168534    0.0000000000
  -22.46360513    0.0000000000
  -22.44552492    0.0000000000
  -22.42744471    0.0000000000
  -22.40936450    0.0000000000
  -22.39128428    0.0000000000
  -22.37320407    0.0000000000
  -22.35512386    0.0000000000
  -22.33704365    0.0000000000
  -22.31896344    0.0000000000
  -22.30088323    0.0000000000
  -22.28280302    0.0000000000
  -22.26472281    0.0000000000
  -22.24664260    0.0000000000
  -22.22856239    0.0000000000
  -22.21048218    0.0000000000
  -22.19240197    0.0000000000
  -22.17432175    0.0000000000
  -22.15624154    0.0000000000
  -22.13816133    0.0000000000
  -22.12008112    0.0000000000
  -22.10200091    0.0000000000
  -22.08392070    0.0000000000
  -22.06584049    0.0000000000
  -22.04776028    0.0000000000
  -22.02968007    0.0000000000
  -22.01159986    0.0000000000
  -21.99351965    0.0000000000
  -21.97543944    0.0000000000
  -21.95735922    0.0000000000
  -21.93927901    0.0000000000
  -21.92119880    0.0000000000
  -21.90311859    0.0000000000
  -21.88503838    0.0000000000
  -21.86695817    0.0000000000
  -21.84887796    0.0000000000
  -21.83079775    0.0000000000
  -21.81271754    0.0000000000
  -21.79463733    0.0000000000
  -21.77655712    0.0000000000
  -21.75847691    0.0000000000
  -21.74039669    0.0000000000
  -21.72231648    0.0000000000
  -21.70423627    0.0000000000
  -21.68615606    0.0000000000
  -21.66807585    0.0000000000
  -21.64999564    0.0000000000
  -21.63191543    0.0000000000
  -21.61383522    0.0000000000
  -21.59575501    0.0000000000
  -21.57767480    0.0000000000
  -21.55959459    0.0000000000
  -21.54151437    0.0000000000
  -21.52343416    0.0000000000
  -21.50535395    0.0000000000
  -21.48727374    0.0000000000
  -21.46919353    0.0000000000
  -21.45111332    0.0000000000
  -21.43303311    0.0000000000
  -21.41495290    0.0000000000
  -21.39687269    0.0000000000
  -21.37879248    0.0000000000
  -21.36071227    0.0000000000
  -21.34263206    0.0000000000
  -21.32455184    0.0000000000
  -21.30647163    0.0000000000
  -21.28839142    0.0000000000
  -21.27031121    0.0000000000
  -21.25223100    0.0000000000
  -21.23415079    0.0000000000
  -21.21607058    0.0000000000
  -21.19799037    0.0000000000
  -21.17991016    0.0000000000
  -21.16182995    0.0000000000
  -21.14374974    0.0000000000
  -21.12566953    0.0000000000
  -21.10758931    0.0000000000
  -21.08950910    0.0000000000
  -21.07142889    0.0000000000
  -21.05334868    0.0000000000
  -21.03526847    0.0000000000
  -21.01718826    0.0000000000
  -20.99910805    0.0000000000
  -20.98102784    0.0000000000
  -20.96294763    0.0000000000
  -20.94486742    0.0000000000
  -20.92678721    0.0000000000
  -20.90870699    0.0000000000
  -20.89062678    0.0000000000
  -20.87254657    0.0000000000
  -20.85446636    0.0000000000
  -20.83638615    0.0000000000
  -20.81830594    0.0000000000
  -20.80022573    0.0000000000
  -20.78214552    0.0000000000
  -20.76406531    0.0000000000
  -20.74598510    0.0000000000
  -20.72790489    0.0000000000
  -20.70982468    0.0000000000
  -20.69174446    0.0000000000
  -20.67366425    0.0000000000
  -20.65558404    0.0000000000
  -20.63750383    0.0000000000
  -20.61942362    0.0000000000
  -20.60134341    0.0000000000
  -20.58326320    0.0000000000
  -20.56518299    0.0000000000
  -20.54710278    0.0000000000
  -20.52902257    0.0000000000
  -20.51094236    0.0000000000
  -20.49286215    0.0000000000
  -20.47478193    0.0000000000
  -20.45670172    0.0000000000
  -20.43862151    0.0000000000
  -20.42054130    0.0000000000
  -20.40246109    0.0000000000
  -20.38438088    0.0000000000
  -20.36630067    0.0000000000
  -20.34822046    0.0000000000
  -20.33014025    0.0000000000
  -20.31206004    0.0000000000
  -20.29397983    0.0000000000
  -20.27589961    0.0000000000
  -20.25781940    0.0000000000
  -20.23973919    0.0000000000
  -20.22165898    0.0000000000
  -20.20357877    0.0000000000
  -20.18549856    0.0000000000
  -20.16741835    0.0000000000
  -20.14933814    0.0000000000
  -20.13125793    0.0000000000
  -20.11317772    0.0000000000
  -20.09509751    0.0000000000
  -20.07701730    0.0000000000
  -20.05893708    0.0000000000
  -20.04085687    0.0000000000
  -20.02277666    0.0000000000
  -20.00469645    0.0000000000
  -19.98661624    0.0000000000
  -19.96853603    0.0000000000
  -19.95045582    0.0000000000
  -19.93237561    0.0000000000
  -19.91429540    0.0000000000
  -19.89621519    0.0000000000
  -19.87813498    0.0000000000
  -19.86005477    0.0000000000
  -19.84197455    0.0000000000
  -19.82389434    0.0000000000
  -19.80581413    0.0000000000
  -19.78773392    0.0000000000
  -19.76965371    0.0000000000
  -19.75157350    0.0000000000
  -19.73349329    0.0000000000
  -19.71541308    0.0000000000
  -19.69733287    0.0000000000
  -19.67925266    0.0000000000
  -19.66117245    0.0000000000
  -19.64309224    0.0000000000
  -19.62501202    0.0000000000
  -19.60693181    0.0000000000
  -19.58885160    0.0000000000
  -19.57077139    0.0000000000
  -19.55269118    0.0000000000
  -19.53461097    0.0000000000
  -19.51653076    0.0000000000
  -19.49845055    0.0000000000
  -19.48037034    0.0000000000
  -19.46229013    0.0000000000
  -19.44420992    0.0000000000
  -19.42612970    0.0000000000
  -19.40804949    0.0000000000
  -19.38996928    0.0000000000
  -19.37188907    0.0000000000
  -19.35380886    0.0000000000
  -19.33572865    0.0000000000
  -19.31764844    0.0000000000
  -19.29956823    0.0000000000
  -19.28148802    0.0000000000
