#  Energy (eV) |  DOS (states/eV)
  -31.94074391    0.0000000000
  -31.91959714    0.0000000000
  -31.89845038    0.0000000000
  -31.87730362    0.0000000000
  -31.85615686    0.0000000000
  -31.83501009    0.0000000000
  -31.81386333    0.0000000000
  -31.79271657    0.0000000000
  -31.77156981    0.0000000000
  -31.75042304    0.0000000000
  -31.72927628    0.0000000000
  -31.70812952    0.0000000000
  -31.68698275    0.0000000000
  -31.66583599    0.0000000000
  -31.64468923    0.0000000000
  -31.62354247    0.0000000000
  -31.60239570    0.0000000000
  -31.58124894    0.0000000000
  -31.56010218    0.0000000000
  -31.53895542    0.0000000000
  -31.51780865    0.0000000000
  -31.49666189    0.0000000000
  -31.47551513    0.0000000000
  -31.45436836    0.0000000000
  -31.43322160    0.0000000000
  -31.41207484    0.0000000000
  -31.39092808    0.0000000000
  -31.36978131    0.0000000000
  -31.34863455    0.0000000000
  -31.32748779    0.0000000000
  -31.30634103    0.0000000000
  -31.28519426    0.0000000000
  -31.26404750    0.0000000000
  -31.24290074    0.0000000000
  -31.22175397    0.0000000000
  -31.20060721    0.0000000000
  -31.17946045    0.0000000000
  -31.15831369    0.0000000000
  -31.13716692    0.0000000000
  -31.11602016    0.0000000000
  -31.09487340    0.0000000000
  -31.07372664    0.0000000000
  -31.05257987    0.0000000000
  -31.03143311    0.0000000000
  -31.01028635    0.0000000000
  -30.98913959    0.0000000000
  -30.96799282    0.0000000000
  -30.94684606    0.0000000000
  -30.92569930    0.0000000000
  -30.90455253    0.0000000000
  -30.88340577    0.0000000000
  -30.86225901    0.0000000000
  -30.84111225    0.0000000000
  -30.81996548    0.0000000000
  -30.79881872    0.0000000000
  -30.77767196    0.0000000000
  -30.75652520    0.0000000000
  -30.73537843    0.0000000000
  -30.71423167    0.0000000000
  -30.69308491    0.0000000000
  -30.67193814    0.0000000000
  -30.65079138    0.0000000000
  -30.62964462    0.0000000000
  -30.60849786    0.0000000000
  -30.58735109    0.0000000000
  -30.56620433    0.0000000000
  -30.54505757    0.0000000000
  -30.52391081    0.0000000000
  -30.50276404    0.0000000000
  -30.48161728    0.0000000000
  -30.46047052    0.0000000000
  -30.43932375    0.0000000000
  -30.41817699    0.0000000000
  -30.39703023    0.0000000000
  -30.37588347    0.0000000000
  -30.35473670    0.0000000000
  -30.33358994    0.0000000000
  -30.31244318    0.0000000000
  -30.29129642    0.0000000000
  -30.27014965    0.0000000000
  -30.24900289    0.0000000000
  -30.22785613    0.0000000000
  -30.20670936    0.0000000000
  -30.18556260    0.0000000000
  -30.16441584    0.0000000000
  -30.14326908    0.0000000000
  -30.12212231    0.0000000000
  -30.10097555    0.0000000000
  -30.07982879    0.0000000000
  -30.05868203    0.0000000000
  -30.03753526    0.0000000000
  -30.01638850    0.0000000000
  -29.99524174    0.0000000000
  -29.97409497    0.0000000000
  -29.95294821    0.0000000000
  -29.93180145    0.0000000000
  -29.91065469    0.0000000000
  -29.88950792    0.0000000000
  -29.86836116    0.0000000000
  -29.84721440    0.0000000000
  -29.82606764    0.0000000000
  -29.80492087    0.0000000000
  -29.78377411    0.0000000000
  -29.76262735    0.0000000000
  -29.74148059    0.0000000000
  -29.72033382    0.0000000000
  -29.69918706    0.0000000000
  -29.67804030    0.0000000000
  -29.65689353    0.0000000000
  -29.63574677    0.0000000000
  -29.61460001    0.0000000000
  -29.59345325    0.0000000000
  -29.57230648    0.0000000000
  -29.55115972    0.0000000000
  -29.53001296    0.0000000002
  -29.50886620    0.0000000009
  -29.48771943    0.0000000046
  -29.46657267    0.0000000223
  -29.44542591    0.0000001010
  -29.42427914    0.0000004300
  -29.40313238    0.0000017203
  -29.38198562    0.0000064693
  -29.36083886    0.0000228652
  -29.33969209    0.0000759578
  -29.31854533    0.0002371622
  -29.29739857    0.0006959766
  -29.27625181    0.0019196414
  -29.25510504    0.0049764748
  -29.23395828    0.0121255035
  -29.21281152    0.0277686016
  -29.19166475    0.0597701715
  -29.17051799    0.1209180837
  -29.14937123    0.2299186877
  -29.12822447    0.4108975481
  -29.10707770    0.6901906787
  -29.08593094    1.0896346158
  -29.06478418    1.6168471128
  -29.04363742    2.2549311255
  -29.02249065    2.9557919991
  -29.00134389    3.6415872440
  -28.98019713    4.2168080373
  -28.95905036    4.5893713997
  -28.93790360    4.6946026625
  -28.91675684    4.5135757824
  -28.89561008    4.0786730988
  -28.87446331    3.4641231301
  -28.85331655    2.7653111465
  -28.83216979    2.0747747313
  -28.81102303    1.4631004974
  -28.78987626    0.9697362442
  -28.76872950    0.6041007288
  -28.74758274    0.3537051258
  -28.72643598    0.1946478493
  -28.70528921    0.1006778951
  -28.68414245    0.0489434869
  -28.66299569    0.0223630971
  -28.64184892    0.0096038474
  -28.62070216    0.0038764556
  -28.59955540    0.0014706206
  -28.57840864    0.0005243759
  -28.55726187    0.0001757361
  -28.53611511    0.0000553549
  -28.51496835    0.0000163880
  -28.49382159    0.0000045601
  -28.47267482    0.0000011926
  -28.45152806    0.0000002932
  -28.43038130    0.0000000677
  -28.40923453    0.0000000147
  -28.38808777    0.0000000030
  -28.36694101    0.0000000006
  -28.34579425    0.0000000001
  -28.32464748    0.0000000000
  -28.30350072    0.0000000000
  -28.28235396    0.0000000000
  -28.26120720    0.0000000000
  -28.24006043    0.0000000000
  -28.21891367    0.0000000000
  -28.19776691    0.0000000000
  -28.17662014    0.0000000000
  -28.15547338    0.0000000000
  -28.13432662    0.0000000000
  -28.11317986    0.0000000000
  -28.09203309    0.0000000000
  -28.07088633    0.0000000000
  -28.04973957    0.0000000000
  -28.02859281    0.0000000000
  -28.00744604    0.0000000000
  -27.98629928    0.0000000000
  -27.96515252    0.0000000000
  -27.94400575    0.0000000000
  -27.92285899    0.0000000000
  -27.90171223    0.0000000000
  -27.88056547    0.0000000000
  -27.85941870    0.0000000000
  -27.83827194    0.0000000000
  -27.81712518    0.0000000000
  -27.79597842    0.0000000000
  -27.77483165    0.0000000000
  -27.75368489    0.0000000000
  -27.73253813    0.0000000000
  -27.71139136    0.0000000000
  -27.69024460    0.0000000000
  -27.66909784    0.0000000000
  -27.64795108    0.0000000000
  -27.62680431    0.0000000000
  -27.60565755    0.0000000000
  -27.58451079    0.0000000000
  -27.56336403    0.0000000000
  -27.54221726    0.0000000000
  -27.52107050    0.0000000000
  -27.49992374    0.0000000000
  -27.47877698    0.0000000000
  -27.45763021    0.0000000000
  -27.43648345    0.0000000000
  -27.41533669    0.0000000000
  -27.39418992    0.0000000000
  -27.37304316    0.0000000000
  -27.35189640    0.0000000000
  -27.33074964    0.0000000000
  -27.30960287    0.0000000000
  -27.28845611    0.0000000000
  -27.26730935    0.0000000000
  -27.24616259    0.0000000000
  -27.22501582    0.0000000000
  -27.20386906    0.0000000000
  -27.18272230    0.0000000000
  -27.16157553    0.0000000000
  -27.14042877    0.0000000000
  -27.11928201    0.0000000000
  -27.09813525    0.0000000000
  -27.07698848    0.0000000000
  -27.05584172    0.0000000000
  -27.03469496    0.0000000000
  -27.01354820    0.0000000000
  -26.99240143    0.0000000000
  -26.97125467    0.0000000000
  -26.95010791    0.0000000000
  -26.92896114    0.0000000000
  -26.90781438    0.0000000000
  -26.88666762    0.0000000000
  -26.86552086    0.0000000000
  -26.84437409    0.0000000000
  -26.82322733    0.0000000000
  -26.80208057    0.0000000000
  -26.78093381    0.0000000000
  -26.75978704    0.0000000000
  -26.73864028    0.0000000000
  -26.71749352    0.0000000000
  -26.69634675    0.0000000000
  -26.67519999    0.0000000000
  -26.65405323    0.0000000000
  -26.63290647    0.0000000000
  -26.61175970    0.0000000000
  -26.59061294    0.0000000000
  -26.56946618    0.0000000000
  -26.54831942    0.0000000000
  -26.52717265    0.0000000000
  -26.50602589    0.0000000000
  -26.48487913    0.0000000000
  -26.46373237    0.0000000000
  -26.44258560    0.0000000000
  -26.42143884    0.0000000000
  -26.40029208    0.0000000000
  -26.37914531    0.0000000000
  -26.35799855    0.0000000000
  -26.33685179    0.0000000000
  -26.31570503    0.0000000000
  -26.29455826    0.0000000000
  -26.27341150    0.0000000000
  -26.25226474    0.0000000000
  -26.23111798    0.0000000000
  -26.20997121    0.0000000000
  -26.18882445    0.0000000000
  -26.16767769    0.0000000000
  -26.14653092    0.0000000000
  -26.12538416    0.0000000000
  -26.10423740    0.0000000000
  -26.08309064    0.0000000000
  -26.06194387    0.0000000000
  -26.04079711    0.0000000000
  -26.01965035    0.0000000000
  -25.99850359    0.0000000000
  -25.97735682    0.0000000000
  -25.95621006    0.0000000000
  -25.93506330    0.0000000000
  -25.91391653    0.0000000000
  -25.89276977    0.0000000000
  -25.87162301    0.0000000000
  -25.85047625    0.0000000000
  -25.82932948    0.0000000000
  -25.80818272    0.0000000000
  -25.78703596    0.0000000000
  -25.76588920    0.0000000000
  -25.74474243    0.0000000000
  -25.72359567    0.0000000000
  -25.70244891    0.0000000000
  -25.68130214    0.0000000000
  -25.66015538    0.0000000000
  -25.63900862    0.0000000000
  -25.61786186    0.0000000000
  -25.59671509    0.0000000000
  -25.57556833    0.0000000000
  -25.55442157    0.0000000000
  -25.53327481    0.0000000000
  -25.51212804    0.0000000000
  -25.49098128    0.0000000000
  -25.46983452    0.0000000000
  -25.44868775    0.0000000000
  -25.42754099    0.0000000000
  -25.40639423    0.0000000000
  -25.38524747    0.0000000000
  -25.36410070    0.0000000000
  -25.34295394    0.0000000000
  -25.32180718    0.0000000000
  -25.30066042    0.0000000000
  -25.27951365    0.0000000000
  -25.25836689    0.0000000000
  -25.23722013    0.0000000000
  -25.21607337    0.0000000000
  -25.19492660    0.0000000000
  -25.17377984    0.0000000000
  -25.15263308    0.0000000000
  -25.13148631    0.0000000000
  -25.11033955    0.0000000000
  -25.08919279    0.0000000000
  -25.06804603    0.0000000000
  -25.04689926    0.0000000000
  -25.02575250    0.0000000000
  -25.00460574    0.0000000000
  -24.98345898    0.0000000000
  -24.96231221    0.0000000000
  -24.94116545    0.0000000000
  -24.92001869    0.0000000000
  -24.89887192    0.0000000000
  -24.87772516    0.0000000000
  -24.85657840    0.0000000000
  -24.83543164    0.0000000000
  -24.81428487    0.0000000000
  -24.79313811    0.0000000000
  -24.77199135    0.0000000000
  -24.75084459    0.0000000000
  -24.72969782    0.0000000000
  -24.70855106    0.0000000000
  -24.68740430    0.0000000000
  -24.66625753    0.0000000000
  -24.64511077    0.0000000000
  -24.62396401    0.0000000000
  -24.60281725    0.0000000000
  -24.58167048    0.0000000000
  -24.56052372    0.0000000000
  -24.53937696    0.0000000000
  -24.51823020    0.0000000000
  -24.49708343    0.0000000000
  -24.47593667    0.0000000000
  -24.45478991    0.0000000000
  -24.43364314    0.0000000000
  -24.41249638    0.0000000000
  -24.39134962    0.0000000000
  -24.37020286    0.0000000000
  -24.34905609    0.0000000000
  -24.32790933    0.0000000000
  -24.30676257    0.0000000000
  -24.28561581    0.0000000000
  -24.26446904    0.0000000000
  -24.24332228    0.0000000000
  -24.22217552    0.0000000000
  -24.20102876    0.0000000000
  -24.17988199    0.0000000000
  -24.15873523    0.0000000000
  -24.13758847    0.0000000000
  -24.11644170    0.0000000000
  -24.09529494    0.0000000000
  -24.07414818    0.0000000000
  -24.05300142    0.0000000000
  -24.03185465    0.0000000000
  -24.01070789    0.0000000000
  -23.98956113    0.0000000000
  -23.96841437    0.0000000000
  -23.94726760    0.0000000000
  -23.92612084    0.0000000000
  -23.90497408    0.0000000000
  -23.88382731    0.0000000000
  -23.86268055    0.0000000000
  -23.84153379    0.0000000000
  -23.82038703    0.0000000000
  -23.79924026    0.0000000000
  -23.77809350    0.0000000000
  -23.75694674    0.0000000000
  -23.73579998    0.0000000000
  -23.71465321    0.0000000000
  -23.69350645    0.0000000000
